class,id,tempo,valence,liveness,acousticness,danceability,energy,speechiness,instrumentalness
energetico,4pWFFGTP1bpcSsPEgQbh8Y,122.036,0.506,0.25,0.00417,0.684,0.752,0.0343,0.0000126
energetico,0VffaI2jwQknRrxpECYHsF,124.976,0.539,0.276,0.00666,0.723,0.806,0.0521,0.876
energetico,60jMCb9jnlhICNbD3wqmGR,128.043,0.601,0.122,0.0419,0.853,0.752,0.0443,0.00488
energetico,5aO8NoVDDUOkxWtv4lS5oM,127.963,0.486,0.113,0.0167,0.695,0.871,0.0318,0
energetico,6IUxxEeE9fGdZa5HYDFYLn,118.003,0.424,0.295,0.0288,0.728,0.755,0.0307,0
energetico,6L5oimyAoXuIb1GL10Oloh,128.019,0.402,0.319,0.000497,0.664,0.972,0.0719,0.694
energetico,664fvVG2C15AoBlbmpig3p,136.038,0.163,0.113,0.05,0.534,0.633,0.0406,0.0000271
energetico,64JiJTKRuAm6gcqt4FLthT,140.034,0.5,0.253,0.00138,0.593,0.948,0.0324,0.00157
energetico,65hRZOQkVjmBdusz1N7aOv,126.879,0.4,0.0759,0.0144,0.507,0.665,0.0474,0
energetico,4V8zi6WqKPmN8V8nyb3WFk,127.985,0.7,0.125,0.0231,0.715,0.765,0.0378,0.000395
energetico,5zATs59c3mikRxLK6ODE0p,127.978,0.326,0.118,0.0583,0.646,0.814,0.0433,0.0000642
energetico,3empwGY5IFwaRgn5R8r1p1,127.978,0.905,0.584,0.00989,0.803,0.878,0.0468,0.000659
energetico,1sh6lL6cmlcwhqZKGiKBua,127.946,0.638,0.316,0.332,0.509,0.79,0.0374,0.0000667
energetico,38JE3O2HocFNvtljgtlNKv,128.03,0.633,0.135,0.00645,0.648,0.859,0.111,0.0282
energetico,6ToupFpZbiTiRGEF2vVuzU,127.953,0.175,0.293,0.00923,0.565,0.957,0.0723,0.69
energetico,3UA4D0hx3jJEbrtfi2ZvmD,126.035,0.451,0.312,0.178,0.595,0.898,0.0713,0
energetico,3P5h94RH9LOBwD8OF84M0u,129.98,0.498,0.246,0.0015,0.561,0.87,0.343,0.00000282
energetico,0aBKFfdyOD1Ttvgv0cfjjJ,125.083,0.794,0.348,0.00166,0.551,0.893,0.0543,0
energetico,1Gm1rAb67FodIqNOhblcx8,128.053,0.416,0.315,0.00343,0.768,0.754,0.331,0.287
energetico,7MDobIiZKLbDDibHDA1fl8,125.846,0.129,0.129,0.0238,0.419,0.752,0.0805,0.0032
energetico,0zaaWhjBOtcxaTFvhL6znM,128.023,0.0999,0.217,0.000465,0.567,0.992,0.272,0.00646
energetico,2tyMOrVliF1wRnumVdcEwP,127.905,0.482,0.0877,0.0165,0.817,0.909,0.225,0.167
energetico,1HTh4meXIkX5JHVYs8DQ6r,127.99,0.13,0.0886,0.00693,0.563,0.724,0.0305,0.056
energetico,3hENlPbIlUZXQ3MiosF87Q,125.826,0.565,0.0961,0.0254,0.715,0.914,0.214,0
energetico,00mc1EK8IId9saksKbVvtI,125.026,0.518,0.361,0.0278,0.623,0.963,0.0998,0.0000289
energetico,5bcfWAHLoMfGBdbeyoMaH3,125.004,0.547,0.0838,0.00563,0.8,0.677,0.0393,0.00409
energetico,7A0kyzZwkyztNsNeEsTiPX,125.941,0.292,0.122,0.0107,0.671,0.848,0.0779,0.000198
energetico,3ScJy88F8KqGDfWu8XJhHx,125.975,0.16,0.139,0.258,0.519,0.754,0.0402,0.00000375
energetico,2uXQrjOL3kT5ZiLfu21onO,130.064,0.357,0.234,0.0105,0.67,0.74,0.033,0.00000184
energetico,6vPJvkEuWZPcv58NnQ3dBR,126.029,0.516,0.197,0.0721,0.572,0.839,0.0397,0.00000174
energetico,5YPQIVqREhclwBZUo8Yfrh,128.038,0.794,0.289,0.000339,0.735,0.948,0.059,0.853
energetico,6bdZCqyQeoYp7AkdWK1eeb,110.049,0.196,0.251,0.00347,0.741,0.659,0.0388,0.000425
energetico,6PUIzlqotEmPuBfjbwYWOB,126.052,0.11,0.13,0.0157,0.572,0.81,0.0558,0.00000653
energetico,0pjMTISKHTJkogN1BPZxaC,130.015,0.643,0.0798,0.0123,0.637,0.736,0.0404,0.14
energetico,5YaskwnGDZFDRipaqzbwQx,125.993,0.517,0.115,0.194,0.669,0.784,0.112,0.00000628
energetico,013CED9qUgt808UQr9jSPm,128.992,0.391,0.0418,0.000201,0.628,0.631,0.0404,0.0127
energetico,6etVFDSbFabj0tPY10MAXR,125.062,0.357,0.939,0.295,0.629,0.908,0.0398,0.694
energetico,22mek4IiqubGD9ctzxc69s,122.003,0.336,0.388,0.0392,0.738,0.868,0.0731,0.00169
energetico,1V4KGRCZuPMEBUVnJMivVx,128.056,0.538,0.407,0.0998,0.639,0.748,0.133,0.000864
energetico,4lSyTJEBRo1xfOVN2oCvjc,111,0.0795,0.229,0.000629,0.686,0.736,0.0337,0.0358
energetico,5zJoKPj2KqgO7pyJPqhoYa,128.033,0.0751,0.0921,0.000642,0.736,0.966,0.0954,0.0564
energetico,3IGRtssLeGBOhBJi4kvKTN,125.982,0.801,0.0783,0.0458,0.794,0.925,0.052,0.000982
energetico,3e9L9HiHKcfYLAga28Vmcf,140.01,0.38,0.11,0.0271,0.643,0.981,0.0439,0.0000893
energetico,7apywiCuMzvSZIa0SKeH99,132.003,0.31,0.333,0.00263,0.61,0.976,0.0348,0.00135
energetico,1BMwsK4pa9KhiFmOp1oCjf,123.041,0.566,0.0772,0.000772,0.679,0.839,0.0303,0.00173
energetico,5hZz0GjweCU7v0u5VU6KlT,125.988,0.0893,0.353,0.0344,0.529,0.955,0.0794,0.0000455
energetico,4J7CKHCF3mdL4diUsmW8lq,126.094,0.51,0.115,0.129,0.544,0.915,0.0841,0.000914
energetico,0R7YVi7w41Dr9jU5vblAok,130.02,0.731,0.0826,0.0597,0.813,0.732,0.03,0.00137
energetico,6ulV6BN8zJe3t9JyvaEAsT,126.025,0.615,0.197,0.169,0.614,0.922,0.23,0.00664
energetico,1qZMPmpD1jDcOA7gZ6TCde,125.061,0.636,0.16,0.0132,0.733,0.673,0.0333,0.0049
energetico,2Cdvbe2G4hZsnhNMKyGrie,94.379,0.901,0.659,0.326,0.535,0.716,0.0431,0
energetico,2zYzyRzz6pRmhPzyfMEC8s,115.728,0.423,0.156,0.061,0.574,0.913,0.133,0.00158
energetico,0v1XpBHnsbkCn7iJ9Ucr1l,119.992,0.544,0.347,0.0263,0.551,0.913,0.0466,0.0000135
energetico,07q0QVgO56EorrSGHC48y3,128.373,0.867,0.0723,0.214,0.768,0.852,0.038,0.0000736
energetico,2HHtWyy5CgaQbC7XSoOb0e,108.965,0.552,0.0787,0.216,0.815,0.438,0.0346,0.000466
energetico,4cQJ27R11K634x5qCOwKW5,162.487,0.904,0.152,0.0305,0.45,0.914,0.0607,0.0000142
energetico,5GorCbAP4aL0EJ16frG2hd,167.06,0.474,0.0589,0.00552,0.496,0.682,0.0294,0.0000294
energetico,0rmGAIH9LNJewFw7nKzZnc,122.803,0.812,0.344,0.0663,0.541,0.96,0.0505,0.00000225
energetico,3Dpyn5Cu7BdURzo2ov4dku,92.369,0.387,0.287,0.025,0.377,0.842,0.0492,0.0000833
energetico,50oS45iNMFp7pKIQRAWIUP,130.043,0.765,0.0903,0.00137,0.519,0.981,0.0733,0.000164
energetico,00Mb3DuaIH1kjrwOku9CGU,149.937,0.484,0.358,0.0000679,0.487,0.9,0.0482,0
energetico,57bgtoPSgt236HzfBOd8kj,133.52,0.259,0.217,0.000147,0.502,0.89,0.0364,0.0117
energetico,6KTv0Z8BmVqM7DPxbGzpVC,144.774,0.902,0.0539,0.0468,0.654,0.929,0.0998,0
energetico,7N3PAbqfTjSEU1edb2tY8j,129.981,0.795,0.0702,0.171,0.572,0.835,0.0317,0.000377
energetico,6nTiIhLmQ3FWhvrGafw2zj,186.113,0.769,0.368,0.0000264,0.38,0.988,0.0639,0.0000786
energetico,2PzU4IB8Dr6mxV3lHuaG34,136.302,0.931,0.128,0.0383,0.723,0.863,0.0338,0.0317
energetico,4VqPOruhp5EdPBeR92t6lQ,128.019,0.411,0.117,0.000202,0.602,0.905,0.0775,0.064
energetico,0X1sqQ652p1sceKM2nJlIJ,152.445,0.603,0.14,0.00375,0.475,0.899,0.0637,0.0000191
energetico,72ahyckBJfTigJCFCviVN7,115.692,0.805,0.0846,0.144,0.638,0.867,0.0331,0.000733
energetico,2bPGTMB5sFfFYQ2YvSmup0,120.117,0.237,0.0985,0.0000554,0.521,0.895,0.0442,0.349
energetico,7LRMbd3LEoV5wZJvXT1Lwb,126.366,0.435,0.101,0.153,0.754,0.759,0.302,0.000108
energetico,3Xfg7AegXaDLoD5GOUMf2e,173.008,0.1,0.108,0.00768,0.274,0.652,0.0625,0.0000642
energetico,2pYaGdqXBrl8MdvuwgtBb7,124.031,0.242,0.162,0.00033,0.548,0.924,0.0689,0.0000142
energetico,6L89mwZXSOwYl76YXfX13s,85.064,0.781,0.091,0.00293,0.442,0.943,0.0602,0.00000871
energetico,3YSfGJNDtF8KrHlwCAaVns,121.682,0.747,0.718,0.409,0.591,0.87,0.0652,0
energetico,1fr92Vupmcs2vgLMFVQ7rd,105.991,0.75,0.484,0.000109,0.6,0.796,0.0275,0.000052
energetico,1a8JpAL3vbAdXYrEABvOtb,125.023,0.518,0.392,0.00258,0.608,0.885,0.0963,0.0000133
energetico,2aC8wwfrM0YeTAzzk8hxqC,133.11,0.544,0.0561,0.0132,0.565,0.902,0.0725,0
energetico,6yBbmHFTxihIDFAerzDMGi,145.056,0.748,0.434,0.159,0.439,0.794,0.0633,0.00000169
energetico,003vvx7Niy0yvhvHt4a68B,148.033,0.236,0.0995,0.00121,0.352,0.911,0.0747,0
energetico,0dOg1ySSI7NkpAe89Zo0b9,122.093,0.584,0.1,0.000373,0.398,0.952,0.061,0.0000775
energetico,58XWGx7KNNkKneHdprcprX,125.697,0.718,0.284,0.00543,0.482,0.617,0.0458,0.000146
energetico,0dnx2LK0rnPTACGzbLc1Jx,137.868,0.502,0.389,0.00094,0.558,0.929,0.0638,0.000248
